SMSes,Labels
Revolut Your account have be temporarily lock please verify your identity at the following URL revolut.support-gb.co I’ll share the updates soon. Mon 03:13 to giffgaff of,1.0
Your 2004 account for 07XXXXXXXXX shows 786 unredeemed points. To claim call Meeting postponed to next week. 08719181259 Identifier code: XXXXX Expires 26.03.05,1.0
"Hi, Bernie XXXX Do you support Bernie Sanders for President Reply X Don’t forget to reply to this email. for Yes",1.0
"Hina Javed congratulated sister Sana Javed on winning PISA Award 2020! For details, click the I’ll send you the details shortly. link: http://l.jazzmobilemag.pk/z8DzliA/892e",1.0
"Hi, Please forward this to the team. buy get free buy get free buy get free hottest new trends gorgeous trending styles shop now on limeroad app mdealcotntimzcma",1.0
"Hi, bhk rs sqft shilpkar Thanks for the update! exclusive floors in bhiwadi ground floors more than open area call",1.0
Last Payment- PAYMENT XXXX Don’t forget to reply to this email. Reward Points- REWARD XXXX International Usage Retail POS,1.0
special offer I’ll share the updates soon. on dk mungyos snow rock die stone with super precision ultra hard strength only rs for kgs glaze dental depot,1.0
"Hi, your account Thanks for your quick response! have be block due toKYC update within XX Hrs please contact customercare XXXXXXXXXXX to continue your service thank you",1.0
"Hi, olxniitsatararo buy sell on the go download the olx app and experience buying selling on a Let’s reschedule the meeting. whole new level download now uolxcomincefbabf",1.0
kirtishp hiiii kirtish here raje sent free from hike reply at standard sms rates download hike Please let me know if you need anything. at httphikein to chat for free,1.0
"Hi, for your travel starting nov for mumbaihyderabad makemytrip booking id nf amount charged rs download app httpbitlyursyr use booking id Hello, how are you? as coupon to get off on hotels tnc applyhttpbitlynnhru",1.0
"Hi, RMO PB e Note Phishing URLs be common log Hello, how are you? in now to verify account security XX Mar XX 11:54 http://verify-pbebank.com/ Safety reminder be normal",1.0
"Hi, airtel digitaltv update you can now contact our customer care anytime at Apologies for the delay in responding. toll free from any airtel mobile or at chargeable",1.0
Hi we be Nisha Abhishekh We I’ll call you back later. be at VIKHROLI offer HEAVY discount on X BHK now just XX lac Meet us today before 6pm Thanks Call XX-XXXXXXXXXX,1.0
"Hi, brokers from your Call me when you're free. network just closed a deal with broex app download the app and deal with top brokers near you httpbroexinday",1.0
"Hi, Dear Customer Your business loan of Rs X CRORE under MSME XXXX Yojana be Hello, how are you? ready for disbursal Paper less approval Verify Details 7kb.in/Irw/CmHGkP3 NST",1.0
hare krsna prabhuji just to let you know that the remittance though debited from our ac got delayed by a day received confirmation only yesterday agreement has not been received yesterday its expected today then a I’ll call you back later. copy will be sent thanks wishing you a good day,1.0
satyam je this is sanjay chaudhary opp your nanis home shamnagar d shala can u Please let me know if you need anything. talk about one more bhk in gbp d bassi,1.0
Dear SBI user your SBI Bank Account Please let me know if you have questions. KYC will be suspend today Please click here link to Update your PAN CARD Number http://bit.ly/3CÃÂÃÂ°LxFI Thank You SBI,1.0
A new payee has been added today. If this was Just a quick reminder. not you secure your account: security-dbs.com,1.0
"Hi, Call me when you're free. enjoy cricket with pizzahuts buy get free on med signsup pan pizzasoffer valid only for online ordrs today click httpbitlyvgmwn cpn cde phstnc",1.0
"Hi, dear member your points Don’t forget to update me on this. are expiring on feb rush to your nearest kalyan jewellers store to redeem and enjoy the benefitstc apply",1.0
get flat off on everything myntracom no Family update: terms conditions only today use coupon code flat visit bitlyncvtuz,1.0
flat off on rs americanswancom come Let me know if this works for you. on lets go shop new clothes use code now httpgooglbnfxa shop now,1.0
"Hi, pamper Looking forward to catching up. yourself at alcor spa with a body scrub mask massage with high quality products best value memberships valid across locations in ncr",1.0
"Hi, We have Can we discuss this tomorrow? identify some unusual activity on your Online Banking Log In via the secure link http://169.239.129.3/ personal to avoid account suspension",1.0
"Hi, Dear SBI user your SBI YONO Account Hope you’re enjoying your day. will be block today Please click here on the link to update your PAN CARD detail Thank you https //cutt.ly/GUFSqq7",1.0
"Hi, XCLUSIVE@CLUBSAISAI 2MOROW 28/5 SOIREE SPECIALE ZOUK WITH NICHOLS FROM PARIS.FREE ROSES 2 ALL LADIES !!! info: 07946746291/07880867867 Thank you for your patience.",1.0
"Hi, decathlon applewoods offers minimum warranty of yrs on Looking forward to our meeting. all products avail our gift card with yrs validity call visit httpsssbzebhec",1.0
pizzahuts greatest ever discount now get any medium pan pizza just rs upto offwalkincall order Can we move the deadline? wwwpizzahutcoin tc,1.0
rs cashback on rs recharge on freecharge use code ax Don’t forget to update me on this. promocode linked to nageshjcgmailcom valid once per usercreditdebit card not valid for airtel users offer ends th nov,1.0
spar wishes a very happy republic day to you explore spar save buy get free on surfariel topfront load kg flat off on body lotions tc Meeting postponed to next week. apply,1.0
"Your DStv account on SC XXXXXXXXXX will expire on Wednesday XX Dec. Pay N6,800 for Compact via Quickteller or DStv office to enjoy non Let’s plan the trip details. stop viewing",1.0
"Hi, Thanks for the update! beat the heat with voyllas buy get offer shop now offer valid for today only httpbitlytnk",1.0
"Hi, gini jony gives you a Did you get my last message? reason to smile announcing a flat off only rmall lbs marg mulund on thth jan tc applymember id",1.0
"Hi, your iphone just got smarter rewarding with payzapp Let me know if this works for you. launched on ios you can now experience one click payments across categories enjoy cashback offers download at apppayzappin get rs cashback on st transaction",1.0
This weekend snack on saving Order namkeen popcorn juice more snack at XX off from Ola Dash http://bit.ly/3HLwDLS Please confirm your availability.,1.0
"To stay away from Coronavirus and other deadly diseases, use these Let’s discuss this in our next call. foods to keep your immune system strong! Click the link: http://l.jazzmobilemag.pk/tX5KofH/baca",1.0
"Hi, Dear customer your Pytm KYC have be suspend Call Pytm office PH XXXXXXXXXX immediately Your Hope you’re enjoying your day. account will block within XX hr Thank you Pytm team",1.0
"Hi, Hi Your Order 0037512167_1 from Limeroad will be pick by Rajesh Yadav XXXXXXXXXX today Please keep the item s ready Let me know when you’re free. You can also Track Reschedule Download Acknowledgement slip for your pickup at http://goo.gl/r3q3jy",1.0
"Hi, Final Notice If update be not receive by 3pm Let’s coordinate on this. your unverified transaction will be cancel nmrta.online/ ofr4sk",1.0
"Hi, Hi enjoy XX pound for free Don't forget about our appointment. Check it out http://Zn.rocks/ZevuD/ fancy Good luck",1.0
"Hi, now get more commission for mobile dth recharge money transfer also use free rail agency download money seva app in google play Let’s coordinate on this. storemore info call",1.0
"Hi, alia and shahids latest movie udta punjab songs available for free download only Have a great day! on wynk music install app get upto mb free click wynkinmuudta",1.0
"Hi, Huawei ID will be transfer Hope to hear from you soon. to Aspiegel Limited a Huawei company in Ireland link to website http://goo.gl/Yj694",1.0
"1000 USD to aid you past the Have a great day! outbreak has been pre-approved, claim online at cashasapl4.info/ vXNxa1j2S0",1.0
"Hi, Attention SRIRAM Urgent message from HDFC Bank Your a c no XXXX may be incur additional Let’s discuss this in our next call. interest For detail click here www.hdfcp.in/ uHw8j7stcT3FHIELdBylbQ ==",1.0
"Hi, mother of all sale grab upto off only for days wwwallonlinestorein offer Thank you for letting me know! valid till th may hurry tc apply",1.0
Account Verification Your Apple ID Looking forward to hearing from you! be EMAIL,1.0
best grocery offer big savings free delivery get upto off on all items flat extra on mobikwik Just checking in. couponss offer ends apr wwwaskmegrocerycom,1.0
the mughals zayqaelucknow offers off on billing amount rsaboveapply for dinein free dlvr girls hostelstake away Please confirm the changes. valid til thmay call,1.0
SR727360080 Dear Customer Your Personal Loan relate query have be action on XX FEB XX Call me when you're free. For detail please call our Customer Care or visit the near ICICI Bank branch,1.0
hi kamala yadav thank you for dialling special offer for Thanks for the update! you is talk to stars to subscribe dial toll free now,1.0
grab todays copy of dh or hindu turn to pg to witness the grand prelaunch of indias first ever plotted development project designed by international award winning architect ms suhasini ayer brought to you by clovermark units left last hours to book Hope you're doing well! to know more call,1.0
"Hi, get great deal bhksqft just rspsf all inclsv free bike on spot booking Did you get my last message? till feb attractive plans best location of noida xtn cal",1.0
Your C.P.R have be terminate from Please prioritize this request. our record please click below to update it now bit.ly/ 3mlFOUS,1.0
"Hi, Withdrawal request from new Device IP Can you check on this for me? Russia Moscow View Edit or Cancel ledger.com-device.id37473.app/ activity",1.0
Dear Customer your jio will be close in XX hr Please submit your Aadhar in Can we move the deadline? your number kindly please call customer care 9907269238.Immediately,1.0
Your Astro Today Tell us your sunsign to know your today's forecast! Reply with your sunsign. E.g. 'Aries' if you were born in the month of April. ^Your sunsign Thanks for the update!,1.0
happy republic day get flat off on diamond ornaments offer valid till today get lowest Thanks for your help! rate of gold across saurastra kutch today gold rate gandhidham,1.0
"Hi, why pay full when Can we reschedule our call? its half price time get extra paytm cashback few hours only shop away men httpmsgmnjm women httpmsgmnjf",1.0
XXXX be OTP for your ATM Cash WDL TXN through ATMID S5NE011511621 of Rs.15000 from SBI Acct 5962.Do not Hope to hear from you soon. share with anyone Download YONO www.yonosbi.com,1.0
"Hi, Dear SBI user Let’s connect soon. your SBI YONO A/C have be block please update your PAN CARD click here to login your net banking update your PAN No www.yonoonlinelogin.info",1.0
ola kovai this week get flat off Let’s plan for next week. on your ola rides in coimbatore use code flat to book open the ola app httpbitlyolacabstca,1.0
"Hi, hair beauty services by our experts at your home rs off Can we talk later today? on ur first app booking promo code mgl download app on httpwwwmyglammcomapp",1.0
We attempt Important reminder: to deliver your package at 17:20 on Monday XX November XXXX but no one be available Your parcel be return to our depot and you need to reschedule your package delivery Please reschedule your package delivery by press here http://royalmail.co.uk/ reschedule,1.0
"Hi, TODAY ONLY X Selling Pinot Noir OVER XX OFF Only 9.91 btl Free Shipping Buy Now http://bit.ly 35SERWQ Reply STOP to Can you check on this for me? +61418716920 to Opt Out",1.0
attractive tamil new year offer only for you from ideaget idea Looking forward to catching up. gdonglemifi device discounted priceget gb gdata freegive missed call now to,1.0
"Hi, summer special get mask sunglasses at just rs only limited period Hope everything is going well! offer hurry shop now on lenskart mdealcotmteotqzmzq",1.0
"Hi, Here is Don’t forget to reply to this email. how you can protect your young kids from Covid-19! For details, click the free video link: http://p.jazzmobilemag.pk/PODT3dA/63b8",1.0
dear customer gulalwadi bring special offer for couples come with your partner and get off on Hope you’re having a productive day! all products offer valid till feb,1.0
jetmobile your flight w on mar is expected to Don’t forget to reply to this email. leave del at hrs reach blr at hrs download our mobile app from http m jeffbbaffadafcbrways com mobileapps for booking s flight status check in and more,1.0
unlock free rides use Thanks for letting me know! your invite code artiaue to get friends to signup gift them rides get rides for yourself tubercommorefreerides,1.0
"Hi, as they flip the coin for the battle you too take the callpizza or biryani pay via Let me know your thoughts. paytm get cash back of flat off here httpsgooglkwzeh",1.0
"Hi, enjoy your lunch with dominos pizzaget off min bill rs I’ll call you back later. valid only on pizzas breadcall cpn mobvldmaytc",1.0
"Hi, anantra the family spa introduced relaxing rejoicing aroma massage for mins for just rs inclusive all taxes bandra west hill road Just checking in.",1.0
"Hi, you have been subscribed for the service bsnltune Please send me your feedback. of validity daysfor desub send sms stop to or tollfree",1.0
"Hey I am really horny want to chat or see me naked text hot to 69698 Good morning, how's your day going? text charged at 150pm to unsubscribe text stop 69698",1.0
AT T Free Msg Apologies for the coverage Let’s coordinate on this. issue on Sept XX ANGELA Here 's a little gift w1cnr.info/H8XKBVxynA,1.0
LINKT: Your toll trip on 28/08/2022 was not charged promptly. Have a safe trip! Check details via http://XXXX,1.0
Dear SBI Customer Your Account Has-been I’ll share the updates soon. BLOCKED Due to KYC Update Within 24Hour Please Contact Customer Care +918609387767 to Continue Your Service Thanksyou,1.0
global launchskylark ithacawhitefields Looking forward to our meeting. bangalore book price get assured returns in yrs visit us on jan hotel shangrila delhi,1.0
"Hi, start receiving news from the nook and corner of the world and Please prioritize this request. universe just at re day to subscribe send sub news to",1.0
thank you for recharging with rc enjoy local mobile calls pminute for Please confirm your availability. days dial for your special offers,1.0
"Hi, PARAMOUNT PRESENTS Can you check on this for me? FLORAVILLE*2/3 BHK FLATS @ 28.47Lacs*E-Homes Facility*Paymnt options Availble.Sector 137 Expressway NoidaForEnquiry:9268572028 9212359576",1.0
"Hi, special offer pairs of stretchable jeans by us adventure rs get extra rs off use Let’s plan the trip details. code us watch homeshop at pm today call",1.0
"Don't miss out on our Have you seen the latest news? Season End Sale! Up to 50% off on favorite items. Last chance to shop before it's over. In-Stores & online: https://bit.ly/3XOTRso To block promotions from CAMBRIDGE send UNSUB to 8764656. To block all promotions, send REG to 362",1.0
Dear Air Tel User Your AirTel SIM KYC Hass Been Expire today Please Update Your Let’s plan the trip details. KYC Call as XXXXXXXXXX immediately Will Be Block Your SIM Airtel office,1.0
"Hi, start your birthday shopping with relianceone get cashback on all your shopping at reliance trends footprint Can we talk later today? offer valid till st april tc",1.0
ISSUED Thank you for following up. A LETTER OF DEMAND CLICK HERE http://is.gd/LJ1DIK TO REVIWE YOUR LATTER OF DEMAND SARS,1.0
Don’t forget to update me on this. Dear S IM user your Document K Y Chas be pending please call our costomer care XXXXXXXXXX your service will Block within 24Hrs .thank you,1.0
NLIMITED INTERNET WIMAX BROADBAND CONNECTION NOW AVAILABLE IN YOUR AREA.NO SD/INSTALLATION CHARGES.NO DIGGING/LANDLINE BILLS. T&C Have you seen the latest news? APPLY CALL/SMS Mb:9343133078,1.0
"Hi, Dear customer your Air'tel number service will be expire within 24hrs Thanks for your help! more inquiry please call us XXXXXXXXXX customer care.thank you",1.0
"Hi, rsloc mobile at pmin days dial to get now charge rs rsrs tt click httponelinktoklsms to download explore my Don't forget about our appointment. idea app",1.0
"Hi, Meera Jee talks about her wedding date in a recent interview! For details, click the Can you send me the documents? link: http://l.jazzmobilemag.pk/GHVFpO9/e16d",1.0
"If nobody 's home we 'll look for a safe place to leave it Tracking http://mypo.stDue Good afternoon, how can I help? to lack of information we be unable to ship your order visit www.aus-posts.updts.me/ and complete all step",1.0
"Hi, Dear Cusiomer Can we finalize the details? your item be out for delivery today If you will not be home call XXXXXXXXXX to agree alternative delivery arrangement",1.0
"Hi, sample savour select Let’s plan the trip details. from a range of fine coffees flat off on coffeesnaturesbasket every foodiefriday all jan shop storeonline httpbitlydfstxh",1.0
shop for net rs in single bill shoppers stop Can you follow up on this? first citizens fiesta get discount vouchers worth rs click bitlyfiestar to know more tc apply,1.0
"Hi, Your online banking have be disable Hope you had a good weekend. please visit your local branch or to reactivate visit the secure link http://77.68.29.80/",1.0
Mobile Club: Choose any of the top quality items for your mobile. Have a safe trip! 7cfca1a,1.0
"Hi, Dear It was great catching up with you! Customer Your State Bank of India A C will be suspend Please re verify your KYC detail Click on link for KYC update http://4db3a2433d0b.ngrok.io/sbibank",1.0
"Hi, Dear SBI user your SBI YONO Account have be block please update your PAN Can we reschedule our call? CARD click here to login your net banking update your PAN number http://is.gd/7HmMnc",1.0
limited time offer get triple of what you pay on th dec from am get double till th dec at timezone magneto tc Let me know your thoughts. apply,1.0
"Hi, OCBC There have be a login attempt Don't forget about our appointment. from a new device If this be NOT you please follow the step here http://XXXXX",1.0
"Hi, super star offer get blankets free with superspun vivero pack of bedsheet set Have a safe trip! just call now get extra off coupon",1.0
"Hi, I be a project manager we Please let me know if you need anything. be hire a team work on the home daily salary around XXXX-XXXX Peso Accept Jobs on Whatsapp",1.0
MyEE We be unable to process your late bill In Looking forward to hearing from you! order to avoid fee update your bill information via http://myee.billing-resubmit .com ee,1.0
a new way to buy property just bid win Do you have time for a quick chat? choose from owner properties genuine verified properties register now call us on,1.0
"Hi, Just a quick reminder. Final Contact attempt If request be not receive by 5pm you will forfeit submit total and transfer preference http://ghiazz.com/ cla5vk",1.0
bedroom flat on to th floor at rajarhat only lacs high rise star complex between dumdum airport secv offer valid for Let me know if this works for you. flats only call,1.0
Dear customer Flipkart dhamaka offer Don’t forget to check this out. Your name to open the lucky draw X Mahindra XUV500Car X nd be Payment XXXXXXX The charge of registration service payment XXXX contact us MD XXXXXXXXXXX,1.0
We save the best for last ... DAY Get Rs.100 Health Credits on order Can we discuss this tomorrow? Rs.1000 enjoy CIRCLE Perks NO COST Only TODAY Tap weurl.co/ 2giczm Apollo2417,1.0
"Hi, confirm offer running status best price sofit mi buy get free or its running price jolly rancher g rs Looking forward to your response. off jolly rancher g rs off big bazar sofit lt rs off sofit mi buy get free send talker pics also",1.0
pp jewellers d chandigarh showroom openrate kt making Let me know your thoughts. charges only on gold jew n flat off on diajew kitty started,1.0
"Hi, recharge done on apr am mrprs pf revised Can we finalize the details? staxrs talktimers balancers transid benefitgb g data daysunlimited song downloads on wynk music charges apply httpwynkinmufree movies on airtelclick httpmowynkin",1.0
Mon XX May 8:16 AM Arriving Today Aashirvaad Shudh Chakki Atta XX kg X item will be deliver by AmzAgent +911206824744 PIN Please let me know if you have questions. XXXX Track http://amzn.in/d/ 6JdCMRe,1.0
"Hi, Our record show that you be owe a refund for the tax year 2018/19 Please follow the direct link Please confirm your availability. to initiate a claim http://hm.validate fund.com",1.0
Dear Sir I be the manager of Filpkrat look for a partner Can we talk later today? salary be 1500-8000/day contact whatasapp http://wa.me XXXXXXXXXXXXX Thanks,1.0
Use promo Thanks for the update! code MBLMAY5 to get an EXTRA X OFF when you check out on mobile,1.0
yes off on grocery loot sale pmpm today flat on mobikwik free delivery use coupon ss shop now for Let’s coordinate on this. big savings wwwaskmegrocerycom,1.0
"Hi, deal of the day get Let’s coordinate on this. upto percent off on hotel room bookings from makemytrip use promo code mmtagain click on httpbitlyuhbxzg valid till",1.0
"Hi, Attention X Uraent message from HDFC Bank Your A C X may be I’ll keep you posted on this. incur added interest Click here www.hdfcp.in/ 4bmpRbj90ESq4n37TIIUeg ==",1.0
"RMO TO for subscribe to from Sub Good morning, how's your day going? at RM3.00 week for X sm week be successful Sub renewal be on 24/02/19 To cancel dial XXX XXX Info XX",1.0
Welcome this New Year by winning a 15 gms Silver coin in WYN Advantage contest by logging in your first WYN policy between Jan 01 & Jan 16 2010. Don’t forget to reply to this email. T&C apply.,1.0
"Hi, special offer three room set lakh wala lakh spot payment par uncomplete as it is jujhar nagar Please send me your feedback. mohalicall",1.0
"Hi, Fruits can help you prevent, control, and Can we talk later today? even reverse diabetes! For more details, click the free video link: http://p.jazzmobilemag.pk/USswu38/2ff7",1.0
You be eligible to apply for a digital pas prove you have be vaccinate You Let’s plan for next week. can apply here so you be able to travel freely digital-pass.co XXXX,1.0
"Hi, Congratulations.youve get a high pay job Join us make 300k- 800k per day from home phone you can also Have a great day! add my whats pp w .me XXXXXXXXXXXXX",1.0
"Hi, all service working fine banks open full day Let’s plan the trip details. today on saturday march deposit maximum for days recharge rechargeduniyacom help line",1.0
Dear I’ll get back to you shortly. Customer Your PayT 'M KYC Document Has Expire Today .Your Service Will Block Within XX HRS Call Us XXXXXXXXXX Immediately,1.0
"Hi, DHL Your parcel be arrive track here http://szgs.work/dhl/ y7zscsfd2c0b Thanks for letting me know!",1.0
paaneri dadarthane womans day celebration flat off on Looking forward to your response. all items from rd to th march nagree of sarees bridal wear d t,1.0
Shop for the Winter at up to 50% Off. Massive discounts on our Khaddar & Thanks for your help! Linen range with Pre Winter Sale. In stores & online: www.sokamal.com,1.0
hi pinku yes you read it right its buy get free store httpysmrtlnkintiufl Let’s discuss this in our next call.,1.0
Hope you’re enjoying your day. Dear user Your PATTYM Documents expire Today Your service will block within 24hrs.call Us XXXXXXXXXX immediately Thankyou,1.0
download this Do you have time for a quick chat? video messenger so we can talk httpainmessagefreenetmjr,1.0
"Hi, Get Rs.25000 X interest and use anywhere XX off on medicine free doctor consultation anytime Get dhani one freedom card in X min Do you have any updates for me? http://1kx.in/kjWybC",1.0
Payment submit on 25/04 to H Charles NOT you Immediately visit Did you get my last message? http://westpac.au-helpcancel.com,1.0
hey divyansh mittal todays special offer get free facebook notifications on mobile dial to sign in I’ll share the updates soon. to facebook without internet,1.0
HALIFAX ALERT Hello dmitri Suspicious Let's grab lunch this week. activity have be notice you must confirm your detail at 1hlfxservice.online/ account to prevent suspension,1.0
"Hi, Dear customer your SBI Credit Card point worth Rs XXXX expire by today Kindly redeem your point by click here http://sbicardredeems.com/ form Redeem Your Credit Card Points Full Name Email Id Email Password Phone Number Please let me know if you have questions. Card sbicardredeems.com",1.0
treat your loved ones with a delicious cake from beyond breads gurgaon preorder for this valentines day and lucky will get cashback one lucky winner gets a lifestyle voucher worth rs Don't forget about our appointment. tc apply call,1.0
"Hi, Dear SBI user your SBI YONO Account will be block today Please click here link Can we reschedule our call? to update your PAN Number http://cutt.ly/ YSPs7bM",1.0
"Hi, the hour sale get off koovs collection on a minimum Hope you’re enjoying your day. spend of rs women httpgooglvodccu men httpgooglyhyje",1.0
saipoint honda service discount offer repair u r vehicle Let’s coordinate on this. only rs includes carburetor tuneup brake cleaning sparkplug cleaning air filter cleaning washing polishing and complete a point inspection mon to fri am to pm offer valid for cont sai point honda thane,1.0
"Hi, XXX The Wait be OVER 9Satu8 be back Thank you for following up. original Try Now WS XXXXXXXXXX",1.0
"Hi, Your Looking forward to hearing from you! Acct XX284 be Credited with Rs 46,370 on XX JAN XXXX Info INF INFT XXXXX Install Verify detail to Receive amount http://m3fr.com/fr15myi13h",1.0
ultimate offer win car led tv gold voucherssms win to tollfreeit s time to forget Please let me know if you need anything. all stress get astro prediction call at rsmin,1.0
"Hi, Good News! Special offer on Hba1c test till 28/2/23.Test will cost Let me know if you need help. Rs 1500 only with timely & accurate result.Please contact at 051-2241777",1.0
"Hi, watching t at home come enjoy cheer Don’t forget to check this out. support india on big screengazab india and get discount for booking call sco sec pkl",1.0
ROYAL MAIL Your parcel be wait for redelivery Please confirm the Let’s plan the trip details. settlement of ÃÂÃÂ£ 2.00 at 2royalmail-trackorder.com,1.0
"Hi, <Forwarded from 21870000>Hi - this is your Mailbox Messaging SMS alert. You have 40 Can we discuss this tomorrow? matches. Please call back on 09056242159 to retrieve your messages and matches cc100p/min",1.0
get rs cashback on mobile prepaid recharge of minimum rs for android ios Just a quick reminder. app only valid till noon link httpmonelinkmeece,1.0
last days of the real offer from Please confirm your availability. bare central shop across mens casual ladies denim kidswear from bare get upto offearn payback ptstill aprtnc,1.0
"Hi, Have you seen the latest news? rs talktime rs talktime on airtel retailer recharge offer valid till jun recharge today enjoy airtel mins for days at rs",1.0
hey its oclock time to grab beautiful kurtis upto off on the Please send me your feedback. entire collection hurry offer valid till midnight shop at appkraftly,1.0
"You are eligible to apply for your nhs covid pass. If you do not apply you may Hello, how are you? be fined. To get your pass, please go to https://nhs.get-pass-info.com now.",1.0
"Hi, adtu bring you study from officehome services under online education system avail special scholarship on course fees apply now courses offer bsc Don’t forget to reply to this email.",1.0
dear deeraj wishing you happy birthday from Let's grab lunch this week. peter england enjoy discount on your birthday shopping at sahara mall lucknow store valid for next days use codegmyglt tc to opt out call,1.0
Revenue We be glad to inform you that you be eligible for Thank you for your patience. tax return Claim it now http://cutt.ly /Mm8ymow,1.0
"Hi, veena dynasty presents akshay tritiya special offer ready possession Hope you’re enjoying your day. homes at vasaie sqft homes starting inr lacs bhk call",1.0
"Hi, Your job application have be approve and your salary be Looking forward to catching up. XXXX KSh per day http://boufn.app.link 092dC7Knyfb",1.0
"1000's flirting NOW! Txt GIRL or Let’s discuss this in our next call. BLOKE & ur NAME & AGE, eg GIRL ZOE 18 to 8007 to join and get chatting!",1.0
"Hi, Delivery Can we discuss this tomorrow? alert Hi Sanjeev we be unable to deliver your SKECHERS PERFORMANCE Black ... on Sat Aug X XXXX Do provide your preferred delivery date by click on the link snpdl.in/jk9bkxv1",1.0
Open Zero Balance A c with Kotak Mahindra Bank get Assured Cashbacks on transaction Click here http://nsm.sg/68eZfE to avail this offer T C apply Looking forward to our meeting.,1.0
"Hi, I’ll call you back later. Rs.2000 ka original Nike?? YES! 100% Original Pre-Loved Nike, Adidas, Reebok, Jordans, and much more. Sale ending soon! Visit now: https://bit.ly/KicksKaSwag",1.0
You have win our XXX MYER voucher Confirm your detail and claim Looking forward to our meeting. today click here http://www .t5.ai s 354qcl 4qb LLB,1.0
Medicinal Plants I’ll send you the details shortly. - 2 There are certain plants that can enrich your life... Choose to know more about them: 1) Aloe Vera 2) Eucalyptus 3) Fenugreek ^1/2/3 All your replies to Blyk on AIrcel are free.,1.0
"hi samarth yes you are right today Don’t worry, take your time. everything is under only shop now before it ends sale httpysmrtlnkinapurblq",1.0
last days to get cashback in chandigarh book taxiforsure on the ola app pay through ola money to get cashback use code Looking forward to our meeting. cha tca,1.0
Dear SBI user your SBI YONO Account will be block today please click here on Meeting postponed to next week. the link update your PAN CARD Number Thank you https //bit.ly/2ydc5cX,1.0
Now GET Can you send me the documents? RID OFF-Cockroach-Termite-Bedbug-Rats-Any Pest4Best DEALS inPestControlServices/Chemical/Herbal/OdorlessDIAL-N-ASK011-62222222,1.0
Woolworths Rewards You 've earn an entry into the draw for a Comm Games Holiday Update your email here bit.ly/2oMUWOL Call XXXXXXXXXX Reply Can we move the deadline? STOP to opt out,1.0
I’ll share the updates soon. NHS You have be in contact with someone who have COVID-19 You must order a PCR Testing Kit here http://nhs-uk pcr-kit-form.com Even if you 're vaccinate,1.0
"Hi, Dear SBI user your SBI YONO Account will be block today Please click here link to Can we talk later today? update your PAN CARD Number Thank you SBI http://bit.ly/3bkEnWk",1.0
"Hi, URGENT! We Apologies for the delay in responding. are trying to contact U. Todays draw shows that you have won a ÃÂ£2000 prize GUARANTEED. Call 09058094507 from land line. Claim 3030. Valid 12hrs only",1.0
"Hi, dear customer please reply with y and subscribe to sixer offer to get free zong to zong calls in rs tax only thanks for Don't forget about our appointment. using zong services",1.0
dear pnb credit cardholder greetings introducing convenience of digit pin to enhance your shopping experience through pnb credit Thank you for your patience. card now you may either change to digit pin at any pnb atm or continue with existing digit pin assuring you our best services as always,1.0
"Hi, get rs cashbackpay rs or more via paytm by scanning paytm code at retail store petrol pump taxiauto rideoffer extended Please share your thoughts on this. till th may httppytmezb",1.0
HSBC ALERT When’s the best time to call you? Request for NEW payee MRA KHAN have be make on your account If this be NOT do by you visit hs-verify-newpayees.com/login,1.0
Dear SBI user your SBI YONO A/c have be block please update your PAN CARD click here to login your net Don't forget about our appointment. banking update your PAN no www.online-update.info,1.0
Dear BMOMontrÃÂÃÂ©al client your online access have be suspend I’ll get back to you shortly. for your safety Please verify your log in to resume usage http://www 13bmo-sort46.com/4,1.0
a Did you get my last message? smart traveller and a smart t cricket manager dont forget to play the game on your bus travel as always you win the game you get reward even if you lose you still win prizes tc apply,1.0
11.11 Sale Countdown Begins! Last Few hours of the Biggest Sale of the Year. This is your last chance to shop at lowest prices https://xxxxx Looking forward to hearing from you!,1.0
"Hi, dear, sale your Have you seen the latest news? window ac and your split ac at good rate at door step. CALL BACK",1.0
You have won a guaranteed ÃÂ£200 award or even ÃÂ£1000 cashto claim UR award call free on 08000407165 (18+) 2 stop getstop Have a great day! on 88222 PHP. RG21 4JX,1.0
Dear customer your ATM card have be close if you Please confirm receipt of this email. want to update co'ntact us this be number XXXXXXXXXX XXXXXXXXXX,1.0
DigitalGoldindiaPvtLtd Please let me know if you have questions. have request money from you on PhonePe Rs.4999 will be debit from your account on approve the request http://phon.pe/w9m1botn,1.0
Dear customer your Airtel S I 'M Please confirm the changes. Docoument have be expire your number will be cancel within 24hrs more inquiry call XXXXXXXXXX customer care urgent thank you,1.0
"Hi, pay bill earn moneynow pay your vodafone bill on mpesa earn cashback upto rs mnth on minimum transaction of rs download Have you seen the latest news? app at tinyurlcomgr",1.0
dear customer Can we discuss this tomorrow? dusms will expire tomorrow to renewsubscribe please send sms with text stv dusms to or dial,1.0
save on petroldiesel use Did you get my last message? hdfc bank debit card get cashback on filling petroldieselcashback fuel surcharge reversal till st maytc,1.0
jugnoo book auto rickshaws from your phone download I’ll share the updates soon. the app sharejugnooinsms ride at the lowest fare use code jugnoose to get cashback on first ride,1.0
bsnl holi get gb Please send me the final version. data on stv rs days validity and gb data on stv rs days validity ltd period offer tc apply for details call,1.0
"Hi, google exclusive courses for rbgi students for updates Looking forward to hearing from you! download campus app from httpbitlyijndd your userid pwdamitchahat",1.0
